1.000000000000000056e-01,1.000000000000000056e-01,3.000000000000000444e-01,2.000000000000000111e-01,3.000000000000000444e-01,3.000000000000000444e-01,1.000000000000000056e-01,2.000000000000000111e-01,2.000000000000000111e-01,3.000000000000000444e-01
2.572906008549284973e-01,6.892708697775025151e-01,1.160128964037286048e+00,2.030870021154423277e+00,4.102990117149467153e+00,4.820205849615608606e+00,5.847044781954987336e+00,7.075527037010150622e+00,9.630209193517980992e+00,9.645159546146270912e+00
7.436471670413820512e+00,6.740973583769848787e+00,8.303682790732187513e+00,8.770073958443482809e+00,1.062799703470411927e+01,1.194797475973647138e+01,1.350219835101158772e+01,1.583909333325540203e+01,1.573486252040734179e+01,1.821359289220048794e+01
