1.000000000000000056e-01,2.000000000000000111e-01,3.000000000000000444e-01,1.000000000000000056e-01,3.000000000000000444e-01
2.781341635829592374e+00,8.239816512099608303e+00,9.570304969976323406e+00,1.044102900179148286e+01,1.131974049229962276e+01
1.004417241242196823e+01,1.502150212032994681e+01,1.931906553748179078e+01,1.663608578009199590e+01,2.001535410033290674e+01
